Year (coverage),Area,population_group,is_synthetic,regional_smoking_history_rate,regional_binge_drinking_rate,regional_insufficient_physical_activity_rate,regional_unhealthy_diet_rate,regional_overweight_rate,regional_obesity_rate,regional_risk_score,screening_risk_category
1st Quarter 2025,Sorsogon,Senior Citizen,1,0.05537488708220416,0.00921409214092141,0.016305329719963867,0.021996386630532973,0.045483288166215,0.0053297199638663055,0.0256,Low
3rd Quarter 2025,City of Las Piñas,Senior Citizen,1,0.05052375410009523,0.03883186964342398,0.076975981377632,0.04322293937149508,0.05406835255528516,0.03370013755158184,0.0496,Low
2nd Quarter 2025,Camarines Sur,Senior Citizen,1,0.0376385088152169,0.04741824054551164,0.08012202234085505,0.06302992239020232,0.0739536135660132,0.017697725539455384,0.0533,Low
3rd Quarter 2025,Marinduque,Senior Citizen,1,0.014313867856031531,0.015558552017425578,0.0017114407219168137,0.0,0.002022611762265325,0.011772637693185354,0.0076,Low
3rd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.05419766206163656,0.023379383634431455,0.005100956429330499,0.020297555791710945,0.017215727948990435,0.0006376195536663124,0.0201,Low
3rd Quarter 2025,Nueva Vizcaya,Senior Citizen,1,0.031665339621485884,0.007594781650027561,0.03454400685980278,0.023672444417223003,0.002204936608072518,0.00679855454155693,0.0177,Low
2nd Quarter 2025,Region 1,Senior Citizen,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0833,Low
1st Quarter 2025,Sorsogon,Senior Citizen,1,0.0358184865603079,0.05332422869203551,0.004748898131479298,0.008721832515984853,0.0806381525855112,0.006269787075547831,0.0316,Low
1st Quarter 2025,Masbate,Senior Citizen,1,0.13364812153561897,0.11938000410593308,0.025867378361732703,0.1391911311845617,0.016629028946828165,0.005029768014781359,0.0733,Low
1st Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.00018436578171091445,0.05079277286135693,0.04092920353982301,0.01760693215339233,0.01963495575221239,0.026733038348082595,0.026,Low
1st Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.5,0.019230769230769232,0.2444331983805668,0.11032388663967611,0.5303643724696356,0.48785425101214575,0.3154,Moderate
1st Quarter 2025,City of Caloocan,Senior Citizen,1,0.0,0.01779200220249157,0.0392318810654553,0.0015830408149218804,0.0,0.0,0.0098,Low
1st Quarter 2025,Davao Occidental,Senior Citizen,1,0.011647849078176361,0.054666285550950405,0.19979991424896384,0.13870230098613692,0.03229955695297985,0.007145919679862799,0.074,Low
1st Quarter 2025,Quirino,Senior Citizen,1,0.04215702079638885,0.01805577946155086,0.02305336127680155,0.040222472996936966,0.04191520232145736,0.001047880058036434,0.0277,Low
2nd Quarter 2025,Region 5,Senior Citizen,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0833,Low
2nd Quarter 2025,Benguet,Senior Citizen,1,0.005007824726134585,0.0107981220657277,0.0025821596244131454,0.001838810641627543,0.0,0.12668231611893585,0.0245,Low
3rd Quarter 2025,Sorsogon,Senior Citizen,1,0.0,0.03664093741281503,0.0014569577482253014,0.0016739514554077932,0.04643665333705323,0.002526426733624725,0.0148,Low
1st Quarter 2025,NIR,Senior Citizen,1,0.07124235435676327,0.07098165045623182,0.010007018951168154,0.01267422039506668,0.0,0.022300210568535046,0.0312,Low
3rd Quarter 2025,Abra,Senior Citizen,1,0.032963488582118436,0.019803896271448844,0.0010966326925557993,0.0009031092762224229,0.07263578893046059,0.06695910205134821,0.0324,Low
2nd Quarter 2025,Ormoc City,Senior Citizen,1,0.011017740429505136,0.016713352007469654,0.0014939309056956115,0.0014005602240896359,0.014939309056956116,0.0018674136321195146,0.0079,Low
2nd Quarter 2025,Davao Occidental,Senior Citizen,1,0.05,0.06774193548387097,0.08870967741935484,0.11715542521994135,0.043841642228739,0.0,0.0612,Low
2nd Quarter 2025,Quezon,Senior Citizen,1,0.12935285053929121,0.07688751926040062,0.0,0.06271186440677966,0.11486902927580894,0.0,0.064,Low
3rd Quarter 2025,Cagayan,Senior Citizen,1,0.04103650900683942,0.09040554859840093,0.04238512667373085,0.104566034100761,0.03487139967247856,0.019795780753299297,0.0555,Low
3rd Quarter 2025,Catanduanes,Senior Citizen,1,0.0,0.07528868360277136,0.0,0.016628175519630486,0.2187066974595843,0.009699769053117783,0.0534,Low
3rd Quarter 2025,Benguet,Senior Citizen,1,0.022736259391063662,0.015183867141162514,0.004033214709371293,0.0,0.06508501383946223,0.0,0.0178,Low
1st Quarter 2025,Cotabato,Senior Citizen,1,0.0,0.006583379263886338,0.009216730969440872,0.006705860738563292,0.0017759813828158492,0.007869434747994366,0.0054,Low
3rd Quarter 2025,Negros Occidental,Senior Citizen,1,0.013624363567791816,0.05850462002640015,0.00047143126532151613,0.006081463322647558,0.026541580237601357,0.004054308881765039,0.0182,Low
1st Quarter 2025,City of Valenzuela,Senior Citizen,1,0.004546286690669433,0.0,0.004332702752181608,0.006315982180997132,0.03633978153414292,0.002410447305791176,0.009,Low
1st Quarter 2025,City of Iloilo,Senior Citizen,1,0.01645320197044335,0.00042692939244663383,0.010147783251231527,0.008275862068965517,0.00555008210180624,0.0,0.0068,Low
1st Quarter 2025,Region 7,Senior Citizen,1,0.09713117849978598,0.07605146756418757,0.10494112117371562,0.11184459011440034,0.07984103136566982,0.061673786961886135,0.0886,Low
3rd Quarter 2025,Pasay City,Senior Citizen,1,0.011916225324987963,0.004694270582571016,0.007583052479537795,0.0,0.0,0.008786711603273952,0.0055,Low
2nd Quarter 2025,Aurora,Senior Citizen,1,0.03900425985090522,0.03070642527511537,0.1009052183173589,0.04783457578984736,0.03647497337593184,0.030972665956691514,0.0476,Low
1st Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.004105571847507331,0.0010557184750733138,0.164633431085044,0.02727272727272727,0.41964809384164226,0.4218181818181818,0.1731,Low
3rd Quarter 2025,Ormoc City,Senior Citizen,1,0.007849293563579277,0.012297226582940869,0.0013736263736263737,0.0005886970172684458,0.0,0.006017791732077446,0.0047,Low
2nd Quarter 2025,South Cotabato,Senior Citizen,1,0.0,0.020239653609908367,0.006847245997381935,0.0,0.0,0.0044305709394824285,0.0053,Low
3rd Quarter 2025,Isabela,Senior Citizen,1,0.014882506527415143,0.035404699738903395,0.06673629242819844,0.0018276762402088772,0.033054830287206266,0.012323759791122716,0.0274,Low
3rd Quarter 2025,Sarangani,Senior Citizen,1,0.049419080346915396,0.025855015545737194,0.01341842578955981,0.021600392734413353,0.029782359679266894,0.03060055637375225,0.0284,Low
3rd Quarter 2025,Eastern Samar,Senior Citizen,1,0.004947613504074505,0.024495537446643383,0.0014551804423748546,0.0,0.022458284827318587,0.0037834691501746217,0.0095,Low
3rd Quarter 2025,Southern Leyte,Senior Citizen,1,0.0081345298022908,0.002206901583132706,0.002972933537608521,0.012220033559495148,0.013825052892682571,0.009484205150652951,0.0081,Low
1st Quarter 2025,Bohol,Senior Citizen,1,0.052526918226792126,0.021098069647880493,0.04059559608109419,0.0416141235813367,0.19992239790474342,0.0872053545445727,0.0738,Low
1st Quarter 2025,Quezon,Senior Citizen,1,0.07292252860626525,0.0281842055899456,0.0,0.011770774713937348,0.08474019883699119,0.0013599699868692553,0.0332,Low
3rd Quarter 2025,City of Olongapo,Senior Citizen,1,0.024343798250128668,0.020895522388059702,0.0040144107050952135,0.004117344312918168,0.009624292331446217,0.006845084920226454,0.0116,Low
2nd Quarter 2025,Isabela,Senior Citizen,1,0.04611820428336079,0.005158566721581549,0.05142092257001647,0.05964785831960461,0.03581136738056013,0.012633855024711697,0.0351,Low
3rd Quarter 2025,City of Taguig,Senior Citizen,1,0.012173828693374722,0.022019594529052285,0.0133378601222233,0.013095353574546513,0.0,0.0,0.0101,Low
1st Quarter 2025,Lanao del Norte,Senior Citizen,1,0.025324675324675326,0.0339517625231911,0.00018552875695732838,0.0013914656771799629,0.03339517625231911,0.0,0.0157,Low
3rd Quarter 2025,City of Makati,Senior Citizen,1,0.017534145441122185,0.007936507936507936,0.06330749354005168,0.010705057216685123,0.05057216685123662,0.005537098560354375,0.0259,Low
2nd Quarter 2025,Antique,Senior Citizen,1,0.021324028302801203,0.03610545701269749,0.00014539110206455364,0.008771929824561403,0.015169138315401764,0.004167878259183871,0.0143,Low
2nd Quarter 2025,Region 5,Senior Citizen,1,0.01751739823225789,0.05220831574216569,0.028490882100589702,0.04205877946804309,0.02539937625124273,0.0036941452054421397,0.0282,Low
2nd Quarter 2025,City of Muntinlupa,Senior Citizen,1,0.0020347761746207916,0.014613392526822049,0.0014798372179060304,0.003699593044765076,0.005549389567147614,0.001664816870144284,0.0048,Low
1st Quarter 2025,La Union,Senior Citizen,1,0.04685405308785414,0.041000089373491824,0.002859951738314416,0.008445794977209759,0.04439628206274019,0.0,0.0239,Low
3rd Quarter 2025,City of Makati,Senior Citizen,1,0.01760783496561784,0.011773286101271098,0.12533861221087728,0.03167326526359658,0.1721191914982288,0.15076057511981664,0.0849,Low
3rd Quarter 2025,City of Naga,Senior Citizen,1,0.01088534107402032,0.040638606676342524,0.010159651669085631,0.07111756168359942,0.03918722786647315,0.0021770682148040637,0.029,Low
1st Quarter 2025,Region 6,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1st Quarter 2025,Southern Leyte,Senior Citizen,1,0.003933910306845004,0.004746918436926305,0.00047206923682140047,0.01038552321007081,0.001101494885916601,0.007684238132703908,0.0047,Low
3rd Quarter 2025,Isabela,Senior Citizen,1,0.03352078915829262,0.04122798930579884,0.07277588273255278,0.05714944224209459,0.019378630035954643,0.0005992440306075412,0.0374,Low
2nd Quarter 2025,Quezon,Senior Citizen,1,0.040807669466361246,0.10129804021379486,0.0,0.015313480953592942,0.07075591753626877,0.08827521846101638,0.0527,Low
3rd Quarter 2025,City of Angeles,Senior Citizen,1,0.04524226503210741,0.02918855808523059,0.024907569566063437,0.002529675034053318,0.028604786923525978,0.01615100214049426,0.0244,Low
3rd Quarter 2025,Catanduanes,Senior Citizen,1,0.02287581699346405,0.18007662835249041,0.011606941627225602,0.0010141987829614604,0.17861167455487942,0.03177822853279243,0.071,Low
1st Quarter 2025,City of Muntinlupa,Senior Citizen,1,0.006687242798353909,0.017946959304983995,0.005601280292638317,0.007601737540009145,0.05064014631915866,0.0,0.0147,Low
1st Quarter 2025,Region 8,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
2nd Quarter 2025,Agusan del Norte,Senior Citizen,1,0.04741426838681222,0.053148086889403465,0.08198257801301136,0.12608887418679016,0.0914654316903738,0.057338185025912446,0.0762,Low
1st Quarter 2025,Misamis Oriental,Senior Citizen,1,0.012426745745957778,0.08225658405705007,0.03784508931723505,0.021252559485984607,0.031596413189296055,0.006107463108098567,0.0319,Low
1st Quarter 2025,Region 9,Senior Citizen,1,0.019778153788306073,0.0377326565143824,0.031904493325813126,0.06403459296860312,0.023914269599548788,0.005771761609325061,0.0305,Low
1st Quarter 2025,City of Cagayan De Oro,Senior Citizen,1,0.0,0.09777697451653714,0.0,0.0,0.02385685884691849,0.0,0.0203,Low
2nd Quarter 2025,City of Caloocan,Senior Citizen,1,0.0017880202642296613,0.002731697625906427,0.00630773815436575,0.017631866494486937,0.013360484752160524,0.010728121585377967,0.0088,Low
2nd Quarter 2025,Agusan del Norte,Senior Citizen,1,0.03456581958328315,0.018427074551366975,0.06015897868240395,0.08009153318077804,0.025954474286402504,0.04745272792966398,0.0444,Low
3rd Quarter 2025,Davao del Norte,Senior Citizen,1,0.020160339542560718,0.05423249233671304,0.03979014383400142,0.14194765385522282,0.13970761612827162,0.0,0.066,Low
1st Quarter 2025,Region 9,Senior Citizen,1,0.06553758980700299,0.03890462848466824,0.03269835803841157,0.05796171365066446,0.02091192261336422,0.005501901795357428,0.0369,Low
2nd Quarter 2025,Aklan,Senior Citizen,1,0.042382404880398135,0.03772676192005137,0.053299084925349176,0.04454968694814577,0.05233584845079467,0.008026970621287526,0.0397,Low
2nd Quarter 2025,Masbate,Senior Citizen,1,0.03907867494824017,0.13134057971014493,0.0650879917184265,0.04891304347826087,0.07945134575569358,0.006469979296066253,0.0617,Low
3rd Quarter 2025,Siquijor,Senior Citizen,1,0.0,0.06370423892100192,0.006984585741811176,0.001083815028901734,0.0049373795761079,0.004576107899807322,0.0135,Low
3rd Quarter 2025,Caraga,Senior Citizen,1,0.036783708563192685,0.04689130758908603,0.06758486158739625,0.048171065056408724,0.07648103970975598,0.024818597485214453,0.0501,Low
2nd Quarter 2025,Cebu,Senior Citizen,1,0.04492786550039759,0.08065432239009429,0.016471657389526297,0.028967397478132456,0.03726002499148018,0.005566284221288197,0.0356,Low
2nd Quarter 2025,City of Lapu-Lapu,Senior Citizen,1,0.16736944534544276,0.028340901719104767,0.06519623743107363,0.02343496594226403,0.030976321764515084,0.006608822575413558,0.0537,Low
3rd Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.5,0.0,0.0,0.0,0.0,0.5,0.1667,Low
3rd Quarter 2025,La Union,Senior Citizen,1,0.03393988959313024,0.048609691269679005,0.007820486608055613,0.0,0.016612144755673686,0.002964628910243304,0.0183,Low
2nd Quarter 2025,Romblon,Senior Citizen,1,0.015284922833399288,0.14201622477245746,0.034922833399287694,0.04803126236644242,0.14513256826276216,0.04071032845271073,0.071,Low
3rd Quarter 2025,City of Cagayan De Oro,Senior Citizen,1,0.0,0.10493579454253611,0.006821829855537721,0.01213884430176565,0.0,0.003109951845906902,0.0212,Low
3rd Quarter 2025,City of Cagayan De Oro,Senior Citizen,1,8.771160424524164e-05,0.08113323392684853,0.0033330409613191825,0.0057889658801859485,0.03534777651083238,0.0030260503464608368,0.0215,Low
1st Quarter 2025,Ilocos Sur,Senior Citizen,1,0.0215609955956161,0.011830380006145651,0.0,0.00588958311994264,0.07984226159991806,0.001690054286592236,0.0201,Low
1st Quarter 2025,Pasay City,Senior Citizen,1,0.014121510673234812,0.0008210180623973727,0.005911330049261084,0.009688013136288998,0.0,0.007553366174055829,0.0063,Low
3rd Quarter 2025,Sorsogon,Senior Citizen,1,0.03861916771752837,0.017496847414880203,0.0011559478772593527,0.010876418663303909,0.05096679277007146,0.004308532997057587,0.0206,Low
2nd Quarter 2025,City of Olongapo,Senior Citizen,1,0.0,0.007162790697674419,0.012651162790697675,0.003813953488372093,0.010883720930232559,0.004558139534883721,0.0065,Low
2nd Quarter 2025,Zamboanga del Norte,Senior Citizen,1,0.03908845113943608,0.0,0.035766705291618385,0.08451139436075705,0.006720741599073001,0.00440324449594438,0.0284,Low
1st Quarter 2025,Bohol,Senior Citizen,1,0.012490566037735849,0.2970188679245283,0.26033962264150945,0.10460377358490566,0.18362264150943397,0.013358490566037736,0.1452,Low
2nd Quarter 2025,Northern Samar,Senior Citizen,1,0.10553404476343375,0.04023042780243649,0.00018887524789876287,0.008688261403343093,0.04226083671734819,0.0008499386155444329,0.033,Low
1st Quarter 2025,Ifugao,Senior Citizen,1,0.011533242876526458,0.023066485753052916,0.011702849389416554,0.0067842605156037995,0.13398914518317503,0.00508819538670285,0.032,Low
3rd Quarter 2025,Davao Oriental,Senior Citizen,1,0.04357262103505843,0.080189204229271,0.2538675570395103,0.0,0.008903728436282694,0.000333889816360601,0.0645,Low
2nd Quarter 2025,Bukidnon,Senior Citizen,1,0.025066745772767726,0.05537427074063087,0.0,0.03124690991792742,0.0008899436369029962,0.0,0.0188,Low
3rd Quarter 2025,Region 7,Senior Citizen,1,0.009945653236369324,0.13770942075733583,0.10634762379528083,0.09962758782476101,0.0663597442965222,0.0008699392020018376,0.0701,Low
1st Quarter 2025,Region 8,Senior Citizen,1,0.004824327921213734,0.0,0.009548842161298908,0.0,0.038428267234495606,0.0,0.0088,Low
3rd Quarter 2025,Marinduque,Senior Citizen,1,0.005687973997833153,0.030065005417118092,0.007313109425785482,0.0,0.00866738894907909,0.005417118093174431,0.0095,Low
2nd Quarter 2025,Bataan,Senior Citizen,1,0.046160774600315244,0.005066426480522405,0.001125872551227201,0.004222022067102004,0.03940553929295204,0.004278315694663364,0.0167,Low
1st Quarter 2025,Camiguin,Senior Citizen,1,0.0051762242642782366,0.046295219262533445,0.005118064441084099,0.003954867977201349,0.005350703733860649,0.0010468768174944749,0.0112,Low
3rd Quarter 2025,Samar,Senior Citizen,1,0.062380547887024844,0.02038649394775961,0.0008494372478233171,0.0016988744956466342,0.003185389679337439,0.003344659163304311,0.0153,Low
1st Quarter 2025,Lanao del Sur,Senior Citizen,1,0.0,0.5,0.5,0.0,0.5,0.5,0.3333,Moderate
2nd Quarter 2025,Masbate,Senior Citizen,1,0.1780255349757238,0.04810285919798597,0.007552598453515555,0.1421506923215249,0.02562488761014206,0.0,0.0669,Low
2nd Quarter 2025,City of Marikina,Senior Citizen,1,0.018590240123934933,0.032532920216886134,0.04376452362509682,0.03292021688613478,0.03756777691711851,0.03524399690162665,0.0334,Low
3rd Quarter 2025,Zamboanga Sibugay,Senior Citizen,1,0.05896145487818826,0.005919020931030539,0.0034885050897861146,0.013382134278851652,0.025105798924854168,0.030510122383621184,0.0229,Low
2nd Quarter 2025,Special Geographic Area (SGA),Senior Citizen,1,0.10413268080478522,0.010603588907014683,0.00897226753670473,0.011419249592169658,0.011691136487221317,0.002175095160413268,0.0248,Low
2nd Quarter 2025,Laguna,Senior Citizen,1,0.062147182592630607,0.05198604126039208,0.06804885558862774,0.05398747818946936,0.005542440726675562,0.09483731910089295,0.0561,Low
2nd Quarter 2025,Region 6,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1st Quarter 2025,BARMM,Senior Citizen,1,0.05627306273062731,0.3287072705891894,0.5,0.0056972547747455495,0.05901017801386805,0.48803779246583673,0.2396,Moderate
2nd Quarter 2025,City of Caloocan,Senior Citizen,1,0.002634146341463415,0.031154471544715446,0.024845528455284552,0.003089430894308943,0.10972357723577236,0.009040650406504066,0.0301,Low
1st Quarter 2025,Siquijor,Senior Citizen,1,0.03324742268041237,0.03801546391752577,0.0023195876288659794,0.0,0.04884020618556701,0.02074742268041237,0.0239,Low
3rd Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.0,0.5,0.0,0.5,0.0,0.5,0.25,Moderate
2nd Quarter 2025,Negros Occidental,Senior Citizen,1,0.011527048619036749,0.07578178498059804,0.0,0.0,0.02864642775622004,0.008331431180095869,0.0207,Low
3rd Quarter 2025,City of Malabon,Senior Citizen,1,0.02611135088476478,0.08942598187311178,0.0009495036685369012,0.0062580923608113945,0.003970651704790678,0.0018126888217522659,0.0214,Low
1st Quarter 2025,Negros Oriental,Senior Citizen,1,0.018461681547619048,0.09184337797619048,0.09268043154761904,0.0020461309523809525,0.055478050595238096,0.016927083333333332,0.0462,Low
1st Quarter 2025,Region 12,Senior Citizen,1,0.0,0.0,0.5,0.0,0.5,0.0,0.1667,Low
