Year (coverage),Source Folder,Source File,Area,Risk-assessed Population,With history of smoking (Female),With history of smoking (Male),Binge Drinkers (Female),Binge Drinkers (Male),With Insufficient Physical Activity (Female),With Insufficient Physical Activity (Male),Consumed Unhealthy Diet (Female),Consumed Unhealthy Diet (Male),Overweight (Female),Overweight (Male),Obese (Female),Obese (Male)
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0978,Southern Leyte,20853,158,653,479,0,0,0,0,0,0,12,248,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0979,Benguet,11453,188,522,153,456,53,0,9,0,1918,447,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0980,Maguindanao del Sur,9731,62,523,8066,455,91,86,22,135,594,0,5,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0981,City of Cagayan De Oro,4852,10,0,254,244,35,47,0,0,52,0,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0982,Benguet,21303,0,218,194,883,142,308,0,0,3689,2108,81,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0983,Iloilo,9872,101,340,157,0,0,2,161,45,217,78,0,38
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0984,Region 5,58941,1921,1163,0,4286,4000,2319,4160,1710,0,4325,1178,528
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0985,Lanao del Norte,3501,40,0,48,124,225,120,231,178,0,0,25,62
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0986,Romblon,5978,102,1266,246,462,95,170,385,51,401,118,68,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0987,Sarangani,8941,19,528,0,308,224,40,470,293,397,141,127,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0988,City of Santiago,4477,142,463,49,248,308,250,270,190,0,275,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0989,NIR,97988,1585,0,3145,947,2810,1293,0,877,692,4365,671,432
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0990,Sulu,8699,8225,1170,40,0,9,0,0,0,939,0,0,63
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0991,City of Bacolod,8515,232,156,0,595,0,120,0,27,1560,0,17,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0992,Rizal,10153,835,365,244,694,176,106,140,681,84,761,0,157
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0993,Pangasinan,11111,29,57,490,11111,0,84,0,0,0,467,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0994,City of Marikina,1121,15,114,42,69,195,0,138,72,82,4,129,67
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0995,Catanduanes,3809,9,427,115,834,208,0,19,9,1674,119,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0996,City of Olongapo,6132,0,72,98,72,9,47,0,66,162,0,115,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0997,Kalinga,6350,55,0,22,694,0,71,17,0,549,202,0,58
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 0998,Negros Oriental,8285,65,45,325,1221,977,145,0,0,395,0,476,410
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 0999,Region 3,266654,6045,5972,2332,16808,8823,3448,6127,1396,11982,5866,3707,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1000,City of Iloilo,24300,143,64,0,268,0,103,548,434,532,0,196,145
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1001,Davao del Norte,22233,749,1722,400,1224,3790,3333,5659,3359,5946,4166,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1002,NCR,315385,564,3887,0,2227,0,6606,11096,9858,16137,0,421,2185
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1003,Ifugao,10168,136,269,256,142,0,0,9,72,336,1540,0,1296
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1004,NIR,48443,2218,872,1657,5574,390,862,0,27,3569,3269,1144,866
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1005,BARMM,30031,203,0,30031,73,85,0,275,0,2383,26867,444,733
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1006,City of Makati,3700,13,66,20,26,466,25,24,0,6,890,1049,624
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1007,Biliran,1659,0,0,0,135,172,15,4,7,0,0,30,52
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1008,Marinduque,1802,0,73,14,78,27,0,0,4,34,36,23,17
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1009,City of Caloocan,12228,203,91,36,0,0,0,0,16,416,123,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1010,City of Manila,9042,0,11,0,140,31,185,0,197,110,65,0,104
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1011,Agusan del Norte,9301,166,878,314,986,1279,542,1607,586,922,660,630,374
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1012,City of Cagayan De Oro,12074,379,131,680,0,0,0,0,20,31,449,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1013,Laguna,10368,0,11,803,390,1277,292,462,95,41,218,0,1234
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1014,Davao del Norte,21239,473,1008,257,2849,0,0,0,3636,109,286,259,69
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1015,Tarlac,9541,440,56,45,0,0,2,0,26,108,205,123,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1016,City of Pasig,11631,157,674,374,899,119,0,0,0,3441,2207,169,250
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1017,City of Makati,3742,131,150,39,63,0,0,173,1,1799,0,1391,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1018,Sorsogon,31396,287,2543,855,849,0,93,0,0,3651,2679,0,160
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1019,Region 6,147124,2733,3614,1452,3907,5358,26,410,2100,3054,2546,2769,1246
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1020,Apayao,8665,141,40,273,0,62,53,41,0,385,509,924,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1021,City of Olongapo,9652,157,197,47,349,54,228,0,119,6,0,13,72
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1022,Iloilo,7902,422,279,29,687,0,0,0,126,103,218,9,41
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1023,Quirino,12079,157,581,180,695,237,332,235,714,0,460,103,25
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1024,Pangasinan,35978,35978,26548,421,34618,0,229,0,0,3415,3611,437,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1025,City of Parañaque,9060,67,89,41,94,0,0,0,190,173,126,144,226
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1026,Sorsogon,14376,12,584,249,1025,28,0,0,0,0,997,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1027,Region 7,70538,5228,15696,2885,344,0,10154,0,0,5856,4318,7232,4367
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1028,Iloilo,38618,1014,0,1114,2133,75,449,348,217,1038,0,253,27
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1029,Region 5,63514,2709,3799,561,467,4122,2154,3278,2134,8635,3064,0,117
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1030,Negros Occidental,8488,0,980,345,887,14,77,54,1,0,340,157,62
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1031,Laguna,14454,495,0,319,25,190,694,1262,97,2876,443,304,182
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1032,Region 5,1,0,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1033,Aurora,2440,34,100,119,0,59,28,238,252,176,103,0,45
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1034,Marinduque,1859,25,100,0,112,7,0,0,30,20,9,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1035,City of Caloocan,10872,0,169,219,103,46,388,452,103,85,23,0,88
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1036,Region 5,62349,886,0,1276,1759,301,2021,3248,2306,4344,6328,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1037,Region 1,1,0,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1038,Negros Occidental,9705,0,1083,285,1229,0,0,113,0,584,507,116,103
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1039,Cotabato,24881,793,931,554,1357,161,276,625,0,1134,40,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1040,Batanes,1492,19,53,113,95,91,66,121,12,10,17,121,22
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1041,City of Lucena,2355,30,156,178,123,13,53,0,58,0,0,0,205
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1042,Sultan Kudarat,13766,130,993,133,1042,160,0,0,19,154,419,367,253
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1043,Tawi-Tawi,803,6,803,8,8,33,221,123,7,25,0,10,15
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1044,Region 9,1,1,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1045,City of Cebu,8662,319,210,0,5313,3703,0,1035,3595,416,2236,317,1891
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1046,Lanao del Sur,1,1,0,0,0,0,1,0,0,0,1,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1047,CAR,55440,932,0,16,2170,249,219,601,117,7776,743,0,270
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1048,Negros Oriental,8253,314,533,393,62,78,321,0,58,638,164,278,238
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1049,City of Dagupan,2513,30,77,17,66,8,26,23,58,6,21,7,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1050,City of Puerto Princesa,944,8,76,109,72,0,0,0,0,419,196,54,34
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1051,City of Lapu-Lapu,11760,109,4454,2092,390,205,689,379,0,472,3862,40,527
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1052,Northern Samar,10374,252,0,0,18,0,62,88,0,19,54,131,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1053,Oriental Mindoro,7085,0,0,179,0,192,156,227,2,0,229,492,163
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1054,Catanduanes,14294,446,2102,1451,349,863,0,432,482,136,3944,171,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1055,City of Valenzuela,10893,249,45,0,0,12,0,177,0,0,0,4,47
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1056,Cotabato,17242,747,2226,214,0,408,61,0,0,485,227,519,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1057,Zamboanga Sibugay,8797,109,758,245,497,19,101,502,229,104,234,184,217
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1058,Davao de Oro,17643,458,1845,31,547,1405,0,0,36,0,3187,110,23
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1059,Dinagat Islands,1286,14,19,25,71,97,13,22,13,68,114,10,27
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1060,City of Mandaue,6597,90,220,71,197,632,624,361,81,0,66,0,107
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1061,City of Malabon,3753,0,159,4,0,115,0,19,58,35,25,41,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1062,NIR,77795,367,9932,0,7662,878,2,589,463,103,5389,0,596
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1063,Zamboanga del Norte,8467,303,739,115,542,113,0,684,522,329,199,42,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1064,Benguet,25648,0,0,492,564,0,29,0,377,4068,3178,228,1386
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1065,City of Navotas,9728,0,615,358,443,2088,38,1581,0,2801,1416,1158,499
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1066,Region 12,38599,559,3237,0,1638,0,0,620,423,0,915,2033,935
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1067,Region 8,123966,1166,2072,6435,307,2262,2006,0,0,6824,0,901,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1068,Special Geographic Area (SGA),10345,76,630,10345,9375,0,116,0,0,10345,323,336,197
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1069,Region 4B,18145,0,2333,694,1285,821,0,291,708,1836,961,558,452
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1070,Northern Samar,9866,187,0,565,1091,0,0,0,0,138,641,98,15
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1071,City of Malabon,3594,43,0,21,386,0,0,53,0,0,0,0,51
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1072,Benguet,12675,0,515,43,385,0,0,0,13,2446,1778,0,1196
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1073,Palawan,3782,169,197,46,11,175,227,14,168,198,32,313,68
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1074,Apayao,3383,105,74,10,27,0,9,7,15,0,0,252,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1075,City of Valenzuela,6421,0,112,0,0,0,0,89,59,326,0,0,24
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1076,Sorsogon,31501,765,2351,171,2070,445,0,449,0,1285,0,0,201
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1077,Bataan,8724,285,279,0,171,33,2,237,0,0,81,82,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1078,Zamboanga del Sur,10059,211,652,321,1099,182,236,638,391,417,310,0,38
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1079,City of Lapu-Lapu,7298,700,94,0,270,84,964,111,871,69,2927,70,119
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1080,Aurora,2738,0,74,0,41,374,30,328,230,0,0,146,84
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1081,Region 12,103647,1614,9033,1896,2080,976,0,0,1174,672,3898,59,1806
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1082,Aklan,7771,124,466,13,184,229,168,129,608,835,0,0,52
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1083,Region 11,80098,0,3867,5627,10393,26121,12781,19712,5570,0,3917,502,604
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1084,NCR,207250,385,1406,3053,5944,6152,3111,3357,898,13648,6992,6468,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1085,Iloilo,7903,54,0,236,652,0,0,0,95,141,60,110,106
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1086,City of Bacolod,4859,183,360,209,67,0,103,7,92,955,190,29,46
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1087,Zamboanga del Norte,11180,92,1155,147,0,1401,84,470,57,174,438,6,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1088,Bulacan,73620,461,6342,1829,7440,2614,0,3571,0,1133,2908,0,91
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1089,City of Dagupan,2249,58,51,35,29,23,0,0,3,78,48,7,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1090,Region 6,83578,0,0,1300,4724,0,0,606,1307,3620,1718,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1091,Rizal,9610,672,421,314,581,297,0,171,826,0,824,1054,921
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1092,City of Angeles,6008,158,422,61,387,132,240,0,57,243,35,18,9
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1093,City of Cebu,5482,938,0,236,190,114,352,2950,0,584,2127,145,86
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1094,CAR,50068,1101,1219,527,2441,0,0,98,343,492,5898,2948,493
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1095,Kalinga,7943,100,127,112,0,0,0,0,0,891,283,416,54
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1096,Special Geographic Area (SGA),10701,8744,0,10701,10241,188,0,0,213,680,10701,760,351
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1097,Romblon,803,25,76,119,111,0,7,29,1,0,0,53,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1098,Marinduque,2485,17,93,0,90,0,0,24,35,0,26,36,26
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1099,Benguet,8289,59,327,130,0,0,55,7,41,1570,333,1333,891
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1100,Negros Oriental,19903,11,2057,451,1126,949,1697,97,0,567,359,1116,509
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1101,City of Malabon,9582,73,144,155,0,0,0,0,0,0,629,61,71
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1102,Region 2,93162,233,1509,0,4210,9234,6020,7940,4656,4,2766,748,1577
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1103,Region 4B,1,0,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1104,Cavite,10320,0,1134,425,0,132,27,0,0,1141,0,116,1610
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1105,Surigao del Sur,9021,1,1178,793,333,0,354,1374,802,0,0,332,286
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1106,Dinagat Islands,3298,54,154,84,0,56,29,221,152,465,304,0,34
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1107,City of Puerto Princesa,3073,110,168,0,192,24,0,0,33,1320,259,377,66
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1108,Cebu,31121,15,0,926,0,0,3464,1699,0,0,2258,689,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1109,Oriental Mindoro,14528,344,0,438,1118,127,0,366,327,701,378,1268,310
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1110,Zamboanga del Norte,10003,333,802,152,836,1195,0,924,683,439,162,130,181
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1111,Bataan,26422,353,693,524,609,0,267,370,364,192,1053,7,223
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1112,Cavite,22300,43,3000,1011,196,0,1474,351,0,2890,1991,46,40
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1113,City of Tacloban,7022,100,5,37,454,0,0,71,0,223,0,101,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1114,Sultan Kudarat,11059,243,146,0,793,0,63,103,73,619,0,132,243
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1115,Region 12,46494,0,4927,558,2645,0,1362,514,858,2046,0,0,1476
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1116,Pasay City,4163,38,49,5,57,92,0,0,9,91,0,44,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1117,Pateros,1378,1,5,0,9,14,4,0,27,0,17,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1118,Region 6,1,0,0,0,0,0,0,0,0,0,0,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1119,City of Isabela,1527,15,216,1,117,3,0,125,0,114,117,0,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1120,Dinagat Islands,1562,6,81,55,42,6,0,1,4,50,33,2,20
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1121,Agusan del Norte,7847,237,0,116,577,958,552,1182,763,585,332,0,360
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1122,Bohol,14212,49,897,777,1415,102,0,6905,3160,1034,0,2385,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1123,Masbate,5472,14,1406,565,1375,0,74,79,0,387,745,0,85
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1124,City of Angeles,5910,184,382,94,423,58,4,0,15,165,133,32,80
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1125,City of Davao,25561,1024,1878,1735,1308,2215,5506,2281,4393,4253,0,387,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1126,City of San Juan,1816,34,64,50,46,6,0,61,1,677,110,121,15
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1127,City of Davao,23824,1126,77,2092,3238,2578,4491,0,4826,2550,1174,0,42
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1128,Caraga,42654,1682,0,0,4387,832,0,2984,2327,4731,2136,1502,416
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1129,Quezon City,8386,149,0,162,185,199,0,0,0,0,60,153,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1130,Nueva Vizcaya,14273,380,0,136,500,652,0,742,7,395,200,18,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1131,Iloilo,31343,551,2911,889,1412,0,20,69,370,806,816,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1132,Region 3,275076,6217,18412,0,14731,0,0,8214,7386,0,10741,0,0
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1133,Pampanga,66580,1475,2008,0,0,4234,1994,2414,2052,1837,1359,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1134,City of Mandaluyong,9232,0,373,0,331,342,112,76,302,0,1391,184,69
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1135,City of Davao,19152,0,1289,539,1793,2111,3965,4337,3268,3513,2199,0,103
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1136,Region 7,46873,3739,8079,863,23,3874,73,0,0,10065,0,0,3278
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1137,Masbate,4197,387,873,353,433,235,276,0,8,1030,841,0,78
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1138,Basilan,9391,7932,8627,0,173,8985,58,302,205,0,9391,39,178
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1139,Occidental Mindoro,11931,595,1315,77,1643,355,0,586,267,193,515,86,83
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1140,Batangas,27847,231,2379,891,0,0,1339,224,265,2964,3119,0,82
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1141,Occidental Mindoro,5059,106,608,210,0,306,245,579,26,238,159,187,140
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1142,Pangasinan,19537,397,1638,56,2377,0,0,0,0,140,115,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1143,Siquijor,9834,0,735,429,910,0,127,43,122,458,337,217,26
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1144,La Union,12976,79,84,465,47,0,0,157,17,1327,0,0,44
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1145,Lanao del Sur,20200,1163,16686,17544,20200,0,17177,697,0,1458,20074,802,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1146,Ilocos Sur,26240,276,39,0,1336,90,279,241,18,212,0,0,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1147,Northern Samar,8446,602,0,0,134,50,0,121,0,0,601,11,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1148,Region 6,216468,5212,2507,242,3528,1703,0,4245,4074,4247,5232,0,391
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1149,Laguna,14676,468,1191,1204,271,1961,364,1242,101,1973,1039,0,1092
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1150,City of Muntinlupa,3446,0,112,0,0,0,0,0,0,511,16,28,0
3rd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1151,Davao Oriental,9152,0,1106,489,1322,0,1415,0,1937,35,277,140,109
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1152,Nueva Ecija,108510,0,9141,3925,9372,1744,1682,3287,2729,898,1131,1172,664
2nd Quarter 2025,Synthetic,Risk Factor SC synthetic row 1153,Pasay City,5799,0,0,27,0,38,0,122,15,35,44,126,0
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1154,City of Tacloban,6595,0,0,0,35,0,0,103,35,0,15,18,92
1st Quarter 2025,Synthetic,Risk Factor SC synthetic row 1155,Misamis Oriental,7636,0,5,0,3655,0,43,337,225,31,22,54,0
